model,config,mean_acc,std_acc,mean_f1,std_f1,mean_recall,std_recall,mean_precision,std_precision,loss,accuracy,precision,recall,f1
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0}",0.10000888888888888,1.4487116456003404e-05,0.018289032938075704,0.0001522658939141761,0.10000888888888888,1.4487116455997549e-05,0.022526929287149475,0.012394886186014946,2.301382118639385,0.10018888888888888,0.03214664932611396,0.10018888888888888,0.01889861011577833
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.001}",0.09267555555555555,0.00011149932181601727,0.02151362917010765,8.847850930098527e-05,0.09267555555555555,0.00011149932181602101,0.022614170680070465,0.013734737869693954,2.3047437495792034,0.0935,0.052924858395949494,0.0935,0.02198115563236657
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3027377212509497,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0}",0.1881488888888889,0.05708332365504108,0.1289965140468234,0.07015434838789839,0.1881488888888889,0.05708332365504108,0.19603622743317708,0.05285824608165841,2.0353084919466213,0.2560777777777778,0.2640952853159727,0.2560777777777778,0.2213949326608821
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.001}",0.20056444444444443,0.03781275945732839,0.14999069325840353,0.03720889158426235,0.20056444444444446,0.037812759457328406,0.21780201426125714,0.062400563698007144,2.0556828415190633,0.24675555555555556,0.3103006763272721,0.24675555555555553,0.1905735966044166
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302584859796546,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0}",0.1737688888888889,0.06729332850831793,0.11299117823115853,0.06835523465562689,0.1737688888888889,0.06729332850831793,0.17782945495083838,0.09937620102662253,2.0419295823032204,0.24853333333333333,0.2835044039552895,0.24853333333333336,0.19322753202465467
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.001}",0.17794444444444443,0.051169777321296905,0.1201808666161283,0.06061857893836272,0.17794444444444443,0.05116977732129689,0.20568880495561226,0.05327596458839294,2.0464580575512215,0.24715555555555555,0.2686500132944488,0.24715555555555552,0.2036014998741203
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3025852611119095,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0}",0.19946,0.06223977956655878,0.14705686086618555,0.07066182503277939,0.19946,0.06223977956655876,0.19281824825260185,0.06581916238484167,2.000115030529824,0.26672222222222225,0.266818628291177,0.2667222222222222,0.22286649293083194
SmallCNN,"{'batch_size': 128, 'learning_rate': 0.001, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.001}",0.21236444444444444,0.030597637082979603,0.15823431614166758,0.032310960702868256,0.21236444444444444,0.030597637082979592,0.23610492148095336,0.06814674334303197,2.1144923124123705,0.22457777777777777,0.32746820590171327,0.22457777777777777,0.18190431124972067
